publisher,mobility_type,conversion_country,country_code_by_phone,asset_country,attribution_type,platform,duration_install_to_activation,conversions,month
PublisherS,TAXI,DE,GR,DE,install,ios,<24h,1,2022-06-01
PublisherS,TAXI,DE,UK,DE,install,ios,<24h,2,2022-06-01
PublisherS,TAXI,DE,UK,DE,install,ios,<2h,2,2022-06-01
PublisherS,TAXI,DE,ES,DE,install,ios,<2h,1,2022-06-01
PublisherS,TAXI,DE,SE,DE,install,ios,<2h,1,2022-06-01
PublisherS,TAXI,DE,#N/A,DE,install,ios,<24h,5,2022-06-01
PublisherS,TAXI,DE,#N/A,DE,install,ios,<2h,14,2022-06-01
PublisherS,TAXI,DE,#N/A,DE,reattr,ios,<24h,1,2022-06-01
PublisherS,Private Hire,DE,DE,DE,install,No Device,<24h,21,2022-06-01
PublisherS,Private Hire,DE,DE,DE,install,No Device,<2h,28,2022-06-01
PublisherS,Private Hire,DE,#N/A,DE,install,No Device,<24h,1,2022-06-01
PublisherS,Private Hire,DE,#N/A,DE,install,No Device,<2h,2,2022-06-01
PublisherS,Private Hire,DE,DE,DE,install,android,<2h,14,2022-06-01
PublisherS,Private Hire,DE,DE,DE,install,android,>24h,1,2022-06-01
PublisherS,Private Hire,DE,#N/A,DE,install,android,<2h,3,2022-06-01
PublisherS,Private Hire,DE,DE,DE,install,ios,<24h,121,2022-06-01
PublisherS,Private Hire,DE,DE,DE,install,ios,<2h,334,2022-06-01
PublisherS,Private Hire,DE,DE,DE,install,ios,>24h,2,2022-06-01
PublisherS,Private Hire,DE,IT,DE,install,ios,<2h,1,2022-06-01
PublisherS,Private Hire,DE,GR,DE,install,ios,<24h,2,2022-06-01
PublisherS,Private Hire,DE,UK,DE,install,ios,<2h,1,2022-06-01
PublisherS,Private Hire,DE,PL,DE,install,ios,<24h,1,2022-06-01
PublisherS,Private Hire,DE,PT,DE,install,ios,<24h,1,2022-06-01
PublisherS,Private Hire,DE,PT,DE,install,ios,<2h,1,2022-06-01
PublisherS,Private Hire,DE,#N/A,DE,install,ios,<24h,12,2022-06-01
PublisherS,Private Hire,DE,#N/A,DE,install,ios,<2h,13,2022-06-01
PublisherS,Private Hire,DE,DE,DE,reattr,ios,<24h,1,2022-06-01
PublisherT,Other,DE,DE,DE,install,No Device,<24h,9,2022-06-01
PublisherT,Other,DE,DE,DE,install,No Device,<2h,14,2022-06-01
PublisherT,Other,DE,IT,DE,install,No Device,<2h,1,2022-06-01
PublisherT,Other,DE,#N/A,DE,install,No Device,<24h,1,2022-06-01
PublisherT,Other,DE,#N/A,DE,install,No Device,<2h,1,2022-06-01
PublisherT,TAXI,DE,DE,DE,install,No Device,<24h,5,2022-06-01
PublisherT,TAXI,DE,DE,DE,install,No Device,<2h,6,2022-06-01
PublisherT,TAXI,DE,ES,DE,install,No Device,<24h,1,2022-06-01
PublisherT,TAXI,DE,PT,DE,install,No Device,<24h,1,2022-06-01
PublisherT,TAXI,DE,#N/A,DE,install,No Device,<24h,3,2022-06-01
PublisherT,TAXI,DE,#N/A,DE,install,No Device,<2h,1,2022-06-01
PublisherT,TAXI,DE,DE,DE,install,android,<24h,2,2022-06-01
PublisherT,TAXI,DE,#N/A,DE,install,android,<2h,1,2022-06-01
PublisherT,TAXI,DE,DE,DE,install,ios,<24h,26,2022-06-01
PublisherT,TAXI,DE,DE,DE,install,ios,<2h,53,2022-06-01
PublisherT,TAXI,DE,IT,DE,install,ios,<2h,3,2022-06-01
PublisherT,TAXI,DE,GR,DE,install,ios,<24h,1,2022-06-01
PublisherT,TAXI,DE,GR,DE,install,ios,<2h,1,2022-06-01
PublisherT,TAXI,DE,UK,DE,install,ios,<24h,1,2022-06-01
PublisherT,TAXI,DE,UK,DE,install,ios,<2h,3,2022-06-01
PublisherT,TAXI,DE,ES,DE,install,ios,<2h,2,2022-06-01
PublisherT,TAXI,DE,SE,DE,install,ios,<24h,1,2022-06-01
PublisherT,TAXI,DE,#N/A,DE,install,ios,<24h,10,2022-06-01
PublisherT,TAXI,DE,#N/A,DE,install,ios,<2h,24,2022-06-01
PublisherT,Private Hire,DE,DE,DE,install,No Device,<24h,11,2022-06-01
PublisherT,Private Hire,DE,DE,DE,install,No Device,<2h,11,2022-06-01
PublisherT,Private Hire,DE,GR,DE,install,No Device,<2h,1,2022-06-01
PublisherT,Private Hire,DE,UK,DE,install,No Device,<2h,1,2022-06-01
PublisherT,Private Hire,DE,#N/A,DE,install,No Device,<24h,5,2022-06-01
PublisherT,Private Hire,DE,#N/A,DE,install,No Device,<2h,3,2022-06-01
PublisherT,Private Hire,DE,DE,DE,install,android,<24h,5,2022-06-01
PublisherT,Private Hire,DE,DE,DE,install,android,<2h,1,2022-06-01
PublisherT,Private Hire,DE,UK,DE,install,android,<24h,1,2022-06-01
PublisherT,Private Hire,DE,AT,DE,install,ios,<2h,1,2022-06-01
PublisherT,Private Hire,DE,DE,DE,install,ios,<24h,57,2022-06-01
PublisherT,Private Hire,DE,DE,DE,install,ios,<2h,117,2022-06-01
PublisherT,Private Hire,DE,IT,DE,install,ios,<24h,3,2022-06-01
PublisherT,Private Hire,DE,GR,DE,install,ios,<2h,2,2022-06-01
PublisherT,Private Hire,DE,UK,DE,install,ios,<24h,2,2022-06-01
PublisherT,Private Hire,DE,UK,DE,install,ios,<2h,7,2022-06-01
PublisherT,Private Hire,DE,ES,DE,install,ios,<24h,2,2022-06-01
PublisherT,Private Hire,DE,ES,DE,install,ios,<2h,2,2022-06-01
PublisherT,Private Hire,DE,PL,DE,install,ios,<2h,1,2022-06-01
PublisherT,Private Hire,DE,SE,DE,install,ios,<24h,1,2022-06-01
PublisherT,Private Hire,DE,#N/A,DE,install,ios,<24h,25,2022-06-01
PublisherT,Private Hire,DE,#N/A,DE,install,ios,<2h,31,2022-06-01
PublisherA,Other,IT,DE,DE,install,No Device,<2h,2,2022-06-01
PublisherA,Other,IT,DE,DE,install,android,<2h,1,2022-06-01
PublisherA,Other,IT,#N/A,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,IT,DE,DE,install,No Device,<2h,2,2022-06-01
PublisherA,Private Hire,IT,DE,DE,install,android,<2h,15,2022-06-01
PublisherA,Private Hire,IT,DE,DE,install,android,>24h,1,2022-06-01
PublisherA,Private Hire,IT,IT,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,IT,GR,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,IT,UK,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,IT,#N/A,DE,install,android,<2h,3,2022-06-01
PublisherB,Other,IT,DE,DE,install,No Device,<2h,10,2022-06-01
PublisherB,Other,IT,DE,DE,install,No Device,no data,2,2022-06-01
PublisherB,Other,IT,AT,DE,install,ios,<2h,1,2022-06-01
PublisherB,Other,IT,DE,DE,install,ios,<2h,1,2022-06-01
PublisherB,Other,IT,DE,DE,install,ios,no data,2,2022-06-01
PublisherB,Private Hire,IT,DE,DE,install,No Device,<2h,4,2022-06-01
PublisherB,Private Hire,IT,DE,DE,install,No Device,no data,16,2022-06-01
PublisherB,Private Hire,IT,UK,DE,install,No Device,no data,1,2022-06-01
PublisherB,Private Hire,IT,#N/A,DE,install,No Device,no data,1,2022-06-01
PublisherB,Private Hire,IT,AT,DE,install,ios,no data,1,2022-06-01
PublisherB,Private Hire,IT,DE,DE,install,ios,<2h,73,2022-06-01
PublisherB,Private Hire,IT,DE,DE,install,ios,>24h,2,2022-06-01
PublisherB,Private Hire,IT,DE,DE,install,ios,no data,117,2022-06-01
PublisherB,Private Hire,IT,IT,DE,install,ios,<24h,1,2022-06-01
PublisherB,Private Hire,IT,IT,DE,install,ios,<2h,4,2022-06-01
PublisherB,Private Hire,IT,IT,DE,install,ios,no data,7,2022-06-01
PublisherB,Private Hire,IT,GR,DE,install,ios,<2h,1,2022-06-01
PublisherB,Private Hire,IT,UK,DE,install,ios,no data,1,2022-06-01
PublisherB,Private Hire,IT,ES,DE,install,ios,no data,1,2022-06-01
PublisherB,Private Hire,IT,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherB,Private Hire,IT,#N/A,DE,install,ios,no data,5,2022-06-01
PublisherF,Private Hire,IT,ES,DE,install,No Device,<24h,1,2022-06-01
PublisherF,Private Hire,IT,DE,DE,install,ios,<2h,1,2022-06-01
PublisherG,Private Hire,IT,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherG,Private Hire,IT,DE,DE,install,ios,<24h,6,2022-06-01
PublisherG,Private Hire,IT,DE,DE,install,ios,<2h,9,2022-06-01
PublisherI,Other,IT,#N/A,DE,install,ios,<24h,2,2022-06-01
PublisherI,Other,IT,DE,DE,retargeting,android,<2h,1,2022-06-01
PublisherI,Private Hire,IT,DE,DE,install,ios,<2h,4,2022-06-01
PublisherI,Private Hire,IT,#N/A,DE,install,ios,<24h,1,2022-06-01
PublisherI,Private Hire,IT,DE,DE,retargeting,android,<24h,2,2022-06-01
PublisherI,Private Hire,IT,#N/A,DE,retargeting,android,<24h,1,2022-06-01
PublisherK,Other,IT,DE,DE,install,No Device,<24h,2,2022-06-01
PublisherK,Other,IT,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherK,Private Hire,IT,DE,DE,install,No Device,<24h,1,2022-06-01
PublisherK,Private Hire,IT,DE,DE,install,No Device,<2h,2,2022-06-01
PublisherK,Private Hire,IT,PL,DE,install,No Device,<24h,1,2022-06-01
PublisherK,Private Hire,IT,DE,DE,install,ios,<24h,6,2022-06-01
PublisherK,Private Hire,IT,DE,DE,install,ios,<2h,22,2022-06-01
PublisherK,Private Hire,IT,IT,DE,install,ios,<2h,1,2022-06-01
PublisherK,Private Hire,IT,UK,DE,install,ios,<2h,1,2022-06-01
PublisherK,Private Hire,IT,ES,DE,install,ios,<2h,1,2022-06-01
PublisherK,Private Hire,IT,#N/A,DE,install,ios,<24h,19,2022-06-01
PublisherK,Private Hire,IT,#N/A,DE,install,ios,<2h,8,2022-06-01
PublisherN,Private Hire,IT,DE,DE,install,android,<24h,1,2022-06-01
PublisherO,Other,IT,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherO,Other,IT,DE,DE,install,No Device,>24h,1,2022-06-01
PublisherO,Other,IT,ES,DE,install,android,<2h,1,2022-06-01
PublisherO,Other,IT,DE,DE,install,ios,<2h,1,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,No Device,<24h,3,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,No Device,>24h,1,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,android,<2h,2,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,android,>24h,1,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,ios,<24h,10,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,ios,<2h,20,2022-06-01
PublisherO,Private Hire,IT,DE,DE,install,ios,>24h,4,2022-06-01
PublisherO,Private Hire,IT,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherS,Other,IT,DE,DE,install,No Device,<24h,3,2022-06-01
PublisherS,Other,IT,DE,DE,install,No Device,<2h,7,2022-06-01
PublisherS,Other,IT,DE,DE,install,ios,<24h,1,2022-06-01
PublisherS,Other,IT,DE,DE,install,ios,<2h,1,2022-06-01
PublisherS,Private Hire,IT,DE,DE,install,No Device,<24h,1,2022-06-01
PublisherS,Private Hire,IT,DE,DE,install,No Device,<2h,4,2022-06-01
PublisherS,Private Hire,IT,IT,DE,install,No Device,<24h,1,2022-06-01
PublisherS,Private Hire,IT,DE,DE,install,ios,<24h,18,2022-06-01
PublisherS,Private Hire,IT,DE,DE,install,ios,<2h,83,2022-06-01
PublisherS,Private Hire,IT,#N/A,DE,install,ios,<2h,2,2022-06-01
PublisherT,Other,IT,DE,DE,install,No Device,<24h,2,2022-06-01
PublisherT,Private Hire,IT,#N/A,DE,install,No Device,<24h,1,2022-06-01
PublisherT,Private Hire,IT,DE,DE,install,android,<24h,2,2022-06-01
PublisherT,Private Hire,IT,DE,DE,install,ios,<24h,7,2022-06-01
PublisherT,Private Hire,IT,DE,DE,install,ios,<2h,11,2022-06-01
PublisherT,Private Hire,IT,IT,DE,install,ios,<24h,2,2022-06-01
PublisherT,Private Hire,IT,IT,DE,install,ios,<2h,1,2022-06-01
PublisherT,Private Hire,IT,GR,DE,install,ios,<2h,1,2022-06-01
PublisherT,Private Hire,IT,#N/A,DE,install,ios,<24h,4,2022-06-01
PublisherT,Private Hire,IT,#N/A,DE,install,ios,<2h,5,2022-06-01
PublisherA,Other,GR,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherA,TAXI,GR,ES,DE,install,No Device,<2h,1,2022-06-01
PublisherA,TAXI,GR,DE,DE,install,android,<2h,12,2022-06-01
PublisherA,TAXI,GR,IT,DE,install,android,<2h,2,2022-06-01
PublisherA,TAXI,GR,ES,DE,install,android,<2h,1,2022-06-01
PublisherA,TAXI,GR,#N/A,DE,install,android,<2h,1,2022-06-01
PublisherA,TAXI,GR,DE,DE,install,ios,<2h,1,2022-06-01
PublisherB,Other,GR,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherB,TAXI,GR,DE,DE,install,No Device,no data,1,2022-06-01
PublisherB,TAXI,GR,DE,DE,install,ios,<2h,9,2022-06-01
PublisherB,TAXI,GR,DE,DE,install,ios,no data,10,2022-06-01
PublisherB,TAXI,GR,GR,DE,install,ios,>24h,1,2022-06-01
PublisherB,TAXI,GR,GR,DE,install,ios,no data,1,2022-06-01
PublisherB,TAXI,GR,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherG,TAXI,GR,DE,DE,install,ios,<2h,1,2022-06-01
PublisherI,TAXI,GR,DE,DE,install,ios,<2h,1,2022-06-01
PublisherI,TAXI,GR,DE,DE,retargeting,No Device,<24h,1,2022-06-01
PublisherI,TAXI,GR,DE,DE,retargeting,android,<2h,1,2022-06-01
PublisherK,Other,GR,#N/A,DE,install,No Device,<24h,1,2022-06-01
PublisherK,TAXI,GR,#N/A,DE,install,No Device,<24h,1,2022-06-01
PublisherK,TAXI,GR,#N/A,DE,install,No Device,<2h,1,2022-06-01
PublisherK,TAXI,GR,DE,DE,install,ios,<24h,1,2022-06-01
PublisherK,TAXI,GR,DE,DE,install,ios,<2h,5,2022-06-01
PublisherK,TAXI,GR,IT,DE,install,ios,<24h,1,2022-06-01
PublisherK,TAXI,GR,IT,DE,install,ios,<2h,1,2022-06-01
PublisherK,TAXI,GR,GR,DE,install,ios,<24h,2,2022-06-01
PublisherK,TAXI,GR,#N/A,DE,install,ios,<24h,4,2022-06-01
PublisherK,TAXI,GR,#N/A,DE,install,ios,<2h,7,2022-06-01
PublisherN,TAXI,GR,DE,DE,install,ios,<2h,1,2022-06-01
PublisherO,TAXI,GR,DE,DE,install,ios,<24h,4,2022-06-01
PublisherO,TAXI,GR,DE,DE,install,ios,<2h,2,2022-06-01
PublisherO,Private Hire,GR,DE,DE,install,No Device,<24h,1,2022-06-01
PublisherO,Private Hire,GR,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherS,TAXI,GR,#N/A,DE,install,No Device,<2h,1,2022-06-01
PublisherS,TAXI,GR,DE,DE,install,android,<2h,1,2022-06-01
PublisherS,TAXI,GR,DE,DE,install,ios,<24h,5,2022-06-01
PublisherS,TAXI,GR,DE,DE,install,ios,<2h,13,2022-06-01
PublisherS,Private Hire,GR,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherS,Private Hire,GR,DE,DE,install,ios,<2h,2,2022-06-01
PublisherT,Other,GR,GR,DE,install,No Device,<2h,1,2022-06-01
PublisherT,TAXI,GR,DE,DE,install,ios,<24h,1,2022-06-01
PublisherT,TAXI,GR,DE,DE,install,ios,<2h,2,2022-06-01
PublisherT,TAXI,GR,GR,DE,install,ios,<24h,1,2022-06-01
PublisherT,TAXI,GR,GR,DE,install,ios,<2h,2,2022-06-01
PublisherT,TAXI,GR,UK,DE,install,ios,<24h,1,2022-06-01
PublisherT,TAXI,GR,PL,DE,install,ios,<2h,1,2022-06-01
PublisherT,TAXI,GR,#N/A,DE,install,ios,<24h,2,2022-06-01
PublisherT,TAXI,GR,#N/A,DE,install,ios,<2h,2,2022-06-01
PublisherT,Private Hire,GR,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherA,Other,UK,#N/A,DE,install,No Device,<2h,1,2022-06-01
PublisherA,Other,UK,DE,DE,install,android,<2h,1,2022-06-01
PublisherA,TAXI,UK,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherA,TAXI,UK,UK,DE,install,No Device,<2h,1,2022-06-01
PublisherA,TAXI,UK,UK,DE,install,android,<2h,3,2022-06-01
PublisherA,Private Hire,UK,UK,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,UK,#N/A,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,UK,DE,DE,retargeting,android,<2h,1,2022-06-01
PublisherB,Other,UK,DE,DE,install,ios,no data,2,2022-06-01
PublisherB,TAXI,UK,DE,DE,install,No Device,no data,1,2022-06-01
PublisherB,TAXI,UK,DE,DE,install,ios,<24h,1,2022-06-01
PublisherB,TAXI,UK,DE,DE,install,ios,<2h,4,2022-06-01
PublisherB,TAXI,UK,DE,DE,install,ios,no data,10,2022-06-01
PublisherB,TAXI,UK,UK,DE,install,ios,<2h,1,2022-06-01
PublisherB,Private Hire,UK,DE,DE,install,ios,no data,5,2022-06-01
PublisherF,TAXI,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherG,Other,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherG,TAXI,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherI,Other,UK,UK,DE,install,ios,<2h,1,2022-06-01
PublisherI,Other,UK,DE,DE,retargeting,android,<24h,1,2022-06-01
PublisherI,TAXI,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherK,Other,UK,#N/A,DE,install,ios,<24h,1,2022-06-01
PublisherK,TAXI,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherK,TAXI,UK,#N/A,DE,install,ios,<24h,3,2022-06-01
PublisherK,Private Hire,UK,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherK,Private Hire,UK,DE,DE,install,ios,<2h,2,2022-06-01
PublisherK,Private Hire,UK,UK,DE,install,ios,<24h,1,2022-06-01
PublisherK,Private Hire,UK,#N/A,DE,install,ios,<24h,2,2022-06-01
PublisherK,Private Hire,UK,#N/A,DE,install,ios,<2h,2,2022-06-01
PublisherO,Other,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherO,TAXI,UK,UK,DE,install,android,>24h,1,2022-06-01
PublisherO,TAXI,UK,#N/A,DE,install,android,<2h,1,2022-06-01
PublisherO,TAXI,UK,DE,DE,install,ios,<24h,2,2022-06-01
PublisherO,TAXI,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherS,TAXI,UK,DE,DE,install,No Device,<24h,1,2022-06-01
PublisherS,TAXI,UK,DE,DE,install,ios,<24h,1,2022-06-01
PublisherS,TAXI,UK,DE,DE,install,ios,<2h,5,2022-06-01
PublisherS,Private Hire,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherT,Other,UK,#N/A,DE,install,ios,<24h,2,2022-06-01
PublisherT,TAXI,UK,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherT,TAXI,UK,DE,DE,install,ios,<2h,1,2022-06-01
PublisherT,TAXI,UK,UK,DE,install,ios,<2h,1,2022-06-01
PublisherT,TAXI,UK,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherT,Private Hire,UK,#N/A,DE,install,ios,<2h,1,2022-06-01
PublisherA,Private Hire,FR,DE,DE,install,No Device,<2h,3,2022-06-01
PublisherA,Private Hire,FR,GR,DE,install,No Device,<2h,1,2022-06-01
PublisherA,Private Hire,FR,DE,DE,install,android,<24h,2,2022-06-01
PublisherA,Private Hire,FR,DE,DE,install,android,<2h,16,2022-06-01
PublisherA,Private Hire,FR,UK,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,FR,FR,DE,install,android,<2h,4,2022-06-01
PublisherB,Other,FR,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherB,Other,FR,FR,DE,install,No Device,<2h,2,2022-06-01
PublisherB,Other,FR,#N/A,DE,install,No Device,<2h,1,2022-06-01
PublisherB,Private Hire,FR,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherB,Private Hire,FR,DE,DE,install,No Device,no data,9,2022-06-01
PublisherB,Private Hire,FR,FR,DE,install,No Device,<2h,1,2022-06-01
PublisherB,Private Hire,FR,FR,DE,install,No Device,no data,1,2022-06-01
PublisherB,Private Hire,FR,DE,DE,install,ios,<2h,22,2022-06-01
PublisherB,Private Hire,FR,DE,DE,install,ios,>24h,2,2022-06-01
PublisherB,Private Hire,FR,DE,DE,install,ios,no data,76,2022-06-01
PublisherB,Private Hire,FR,IT,DE,install,ios,no data,1,2022-06-01
PublisherB,Private Hire,FR,FR,DE,install,ios,<2h,3,2022-06-01
PublisherB,Private Hire,FR,FR,DE,install,ios,no data,5,2022-06-01
PublisherB,Private Hire,FR,#N/A,DE,install,ios,<2h,2,2022-06-01
PublisherB,Private Hire,FR,#N/A,DE,install,ios,no data,3,2022-06-01
PublisherG,Private Hire,FR,DE,DE,install,ios,<24h,1,2022-06-01
PublisherG,Private Hire,FR,DE,DE,install,ios,<2h,3,2022-06-01
PublisherI,Private Hire,FR,DE,DE,retargeting,android,<24h,2,2022-06-01
PublisherI,Private Hire,FR,DE,DE,retargeting,android,<2h,1,2022-06-01
PublisherI,Private Hire,FR,FR,DE,retargeting,android,<24h,1,2022-06-01
PublisherI,Private Hire,FR,#N/A,DE,retargeting,android,<24h,1,2022-06-01
PublisherI,Private Hire,FR,#N/A,DE,retargeting,android,<2h,1,2022-06-01
PublisherK,Private Hire,FR,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherK,Private Hire,FR,#N/A,DE,install,No Device,<24h,2,2022-06-01
PublisherK,Private Hire,FR,#N/A,DE,install,No Device,<2h,1,2022-06-01
PublisherK,Private Hire,FR,#N/A,DE,install,android,<24h,1,2022-06-01
PublisherK,Private Hire,FR,DE,DE,install,ios,<24h,6,2022-06-01
PublisherK,Private Hire,FR,DE,DE,install,ios,<2h,11,2022-06-01
PublisherK,Private Hire,FR,FR,DE,install,ios,<2h,2,2022-06-01
PublisherK,Private Hire,FR,ES,DE,install,ios,<24h,2,2022-06-01
PublisherK,Private Hire,FR,#N/A,DE,install,ios,<24h,10,2022-06-01
PublisherK,Private Hire,FR,#N/A,DE,install,ios,<2h,3,2022-06-01
PublisherN,Private Hire,FR,DE,DE,install,ios,<24h,1,2022-06-01
PublisherN,Private Hire,FR,#N/A,DE,install,ios,<24h,1,2022-06-01
PublisherO,Private Hire,FR,DE,DE,install,No Device,<24h,1,2022-06-01
PublisherO,Private Hire,FR,DE,DE,install,android,<2h,5,2022-06-01
PublisherO,Private Hire,FR,DE,DE,install,ios,<24h,7,2022-06-01
PublisherO,Private Hire,FR,DE,DE,install,ios,<2h,12,2022-06-01
PublisherO,Private Hire,FR,DE,DE,install,ios,>24h,1,2022-06-01
PublisherO,Private Hire,FR,UK,DE,install,ios,<24h,1,2022-06-01
PublisherS,Private Hire,FR,DE,DE,install,No Device,<2h,3,2022-06-01
PublisherS,Private Hire,FR,DE,DE,install,ios,<24h,11,2022-06-01
PublisherS,Private Hire,FR,DE,DE,install,ios,<2h,30,2022-06-01
PublisherS,Private Hire,FR,FR,DE,install,ios,<2h,2,2022-06-01
PublisherS,Private Hire,FR,PL,DE,install,ios,<2h,1,2022-06-01
PublisherS,Private Hire,FR,#N/A,DE,install,ios,<2h,3,2022-06-01
PublisherT,Private Hire,FR,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherT,Private Hire,FR,FR,DE,install,No Device,<2h,1,2022-06-01
PublisherT,Private Hire,FR,UK,DE,install,android,<2h,1,2022-06-01
PublisherT,Private Hire,FR,DE,DE,install,ios,<24h,3,2022-06-01
PublisherT,Private Hire,FR,DE,DE,install,ios,<2h,1,2022-06-01
PublisherT,Private Hire,FR,UK,DE,install,ios,<24h,1,2022-06-01
PublisherT,Private Hire,FR,#N/A,DE,install,ios,<24h,5,2022-06-01
PublisherT,Private Hire,FR,#N/A,DE,install,ios,<2h,4,2022-06-01
PublisherA,Private Hire,IE,DE,DE,install,No Device,<24h,2,2022-06-01
PublisherA,Private Hire,IE,DE,DE,install,No Device,<2h,4,2022-06-01
PublisherA,Private Hire,IE,DE,DE,install,android,<2h,13,2022-06-01
PublisherA,Private Hire,IE,UK,DE,install,android,<2h,1,2022-06-01
PublisherA,Private Hire,IE,#N/A,DE,install,android,<2h,1,2022-06-01
PublisherB,Private Hire,IE,DE,DE,install,No Device,<2h,4,2022-06-01
PublisherB,Private Hire,IE,DE,DE,install,No Device,no data,14,2022-06-01
PublisherB,Private Hire,IE,IE,DE,install,No Device,no data,1,2022-06-01
PublisherB,Private Hire,IE,DE,DE,install,ios,<24h,2,2022-06-01
PublisherB,Private Hire,IE,DE,DE,install,ios,<2h,15,2022-06-01
PublisherB,Private Hire,IE,DE,DE,install,ios,no data,36,2022-06-01
PublisherB,Private Hire,IE,#N/A,DE,install,ios,no data,1,2022-06-01
PublisherG,Private Hire,IE,DE,DE,install,ios,<24h,1,2022-06-01
PublisherG,Private Hire,IE,DE,DE,install,ios,<2h,1,2022-06-01
PublisherI,Private Hire,IE,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherI,Private Hire,IE,DE,DE,install,ios,<2h,2,2022-06-01
PublisherK,Private Hire,IE,DE,DE,install,No Device,<24h,1,2022-06-01
PublisherK,Private Hire,IE,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherK,Private Hire,IE,DE,DE,install,ios,<24h,5,2022-06-01
PublisherK,Private Hire,IE,DE,DE,install,ios,<2h,4,2022-06-01
PublisherK,Private Hire,IE,IT,DE,install,ios,<24h,1,2022-06-01
PublisherK,Private Hire,IE,UK,DE,install,ios,<24h,2,2022-06-01
PublisherK,Private Hire,IE,UK,DE,install,ios,<2h,1,2022-06-01
PublisherK,Private Hire,IE,#N/A,DE,install,ios,<24h,12,2022-06-01
PublisherK,Private Hire,IE,#N/A,DE,install,ios,<2h,7,2022-06-01
PublisherN,Private Hire,IE,#N/A,DE,install,ios,<24h,2,2022-06-01
PublisherO,Private Hire,IE,DE,DE,install,No Device,<2h,1,2022-06-01
PublisherO,Private Hire,IE,DE,DE,install,android,<24h,1,2022-06-01
PublisherO,Private Hire,IE,DE,DE,install,android,<2h,8,2022-06-01
PublisherO,Private Hire,IE,DE,DE,install,android,>24h,1,2022-06-01
PublisherO,Private Hire,IE,UK,DE,install,android,<2h,1,2022-06-01
PublisherO,Private Hire,IE,DE,DE,install,ios,<24h,3,2022-06-01
PublisherO,Private Hire,IE,DE,DE,install,ios,<2h,4,2022-06-01
PublisherO,Private Hire,IE,DE,DE,install,ios,>24h,1,2022-06-01
PublisherO,Private Hire,IE,ES,DE,install,ios,>24h,1,2022-06-01
PublisherS,Private Hire,IE,DE,DE,install,No Device,<24h,1,2022-06-01
PublisherS,Private Hire,IE,DE,DE,install,No Device,<2h,4,2022-06-01
PublisherS,Private Hire,IE,DE,DE,install,ios,<24h,5,2022-06-01
PublisherS,Private Hire,IE,DE,DE,install,ios,<2h,23,2022-06-01
PublisherT,Private Hire,IE,DE,DE,install,ios,<24h,2,2022-06-01
PublisherT,Private Hire,IE,DE,DE,install,ios,<2h,4,2022-06-01
PublisherT,Private Hire,IE,IT,DE,install,ios,<24h,1,2022-06-01
PublisherT,Private Hire,IE,GR,DE,install,ios,<24h,1,2022-06-01
